,TF-IDF + KNN,TF-IDF + MLP,TF-IDF + RF,TF-IDF + SVM,TF-IDF + NB,CNN,LSTM,fastText,fastText + autotune,HAN(title+desc)+comment+code,HAN(title+desc)
0,0.5694011768778124,0.6848390446521287,0.6481481481481481,0.6064382139148494,0.7485289027345102,0.6711664935964001,0.6386292834890965,0.5,0.698857736,0.5,0.8104707792207793
1,0.6501623376623376,0.7597402597402597,0.768262987012987,0.6684253246753248,0.7800324675324676,0.6185064935064936,0.577922077922078,0.5,0.782467532,0.8855263157894737,0.8885964912280702
2,0.5662280701754385,0.7105263157894737,0.7368421052631579,0.6368421052631579,0.7644736842105263,0.5162280701754385,0.6635964912280702,0.5,0.769298246,0.844954128440367,0.8387155963302753
3,0.5508256880733946,0.7078899082568807,0.6062385321100917,0.5862385321100917,0.8086238532110093,0.5,0.5,0.5,0.703302752,0.9033027522935779,0.8770642201834863
4,0.58,0.6799999999999999,0.6,0.5,0.7702752293577981,0.6154128440366973,0.6478899082568806,0.5,0.750825688,0.9072343371408792,0.8933887158186224
5,0.6434752509518865,0.6941848390446521,0.6619937694704049,0.6619937694704049,0.8040844582900658,0.6618206992038767,0.7493942540671513,0.5,0.814338235,0.9050245098039216,0.9050245098039216
6,0.6308210784313726,0.8103553921568628,0.6727941176470588,0.8553921568627451,0.8128063725490196,0.6786151960784313,0.7205882352941175,0.5,0.794318182,0.8357963875205254,0.8298850574712644
7,0.5546798029556651,0.7062397372742201,0.6753694581280789,0.5891625615763546,0.7067323481116584,0.5730706075533661,0.6853858784893267,0.5,0.610849057,0.5,0.5
8,0.590530303030303,0.7598484848484849,0.653030303030303,0.615909090909091,0.8291666666666666,0.7064393939393939,0.756060606060606,0.5,0.611111111,0.862533692722372,0.8456873315363881
9,0.6108490566037735,0.7479784366576819,0.6381401617250673,0.7348382749326146,0.7981805929919137,0.6287061994609164,0.5309973045822103,0.5,0.5,0.81914157147802,0.8146417445482865
10,0.5740740740740741,0.6294565593631014,0.6296296296296297,0.5879196953963309,0.7812391831083421,0.6388023537556248,0.6246105919003114,0.5,0.741778891,0.7829751369574378,0.7829751369574378
11,0.625158027812895,0.655077960387695,0.6428571428571428,0.635693215339233,0.7593763168984408,0.6312684365781711,0.625158027812895,0.5,0.786329808,0.9015032884434703,0.83855308487316
12,0.5176949577200125,0.7627622925148763,0.603194487942374,0.7773253993109928,0.7832759160663951,0.5,0.5,0.5,0.69541779,0.7810419114766941,0.8237367802585195
13,0.7128867998433215,0.7510771641206423,0.699373286329808,0.5,0.7381511946729338,0.6513905209557384,0.7465726596161377,0.5,0.688390313,0.8642773207990598,0.8560517038777908
14,0.6304347826086957,0.763807285546416,0.6476694085389738,0.5,0.8070896983940462,0.6386603995299648,0.6415981198589894,0.5,0.714102564,0.8561320754716982,0.5
15,0.625,0.7621293800539084,0.625,0.8167115902964959,0.7766172506738545,0.5788409703504043,0.545822102425876,0.5,0.68525641,0.8849384938493849,0.7983798379837983
16,0.5708070807080708,0.7835283528352834,0.6515151515151515,0.773027302730273,0.7800780078007801,0.6215121512151215,0.5,0.5,0.5,0.873286329808069,0.8462593027810419
17,0.5217391304347826,0.7166079122600861,0.599686643164904,0.7301214257735996,0.8123775949862907,0.5869565217391304,0.6588327457892675,0.5,0.75500821,0.7495673243336793,0.6988577362409137
18,0.5879196953963309,0.7637590861889927,0.5879196953963309,0.6064382139148494,0.7485289027345102,0.6573208722741433,0.5185185185185185,0.5,0.667710617,0.8678899082568807,0.5
19,0.58,0.741651376146789,0.6799999999999999,0.58,0.7902752293577981,0.5478899082568807,0.5662385321100917,0.5,0.712703358,0.7991452991452991,0.8144586894586895
20,0.5961538461538461,0.6645299145299145,0.6061253561253561,0.6153846153846154,0.8126780626780626,0.5676638176638177,0.5883190883190883,0.5,0.757051282,0.8519230769230769,0.8663461538461539
21,0.5166666666666667,0.7044871794871795,0.5451923076923078,0.5,0.7983974358974358,0.6,0.4951923076923077,0.5,0.5,0.8304487179487179,0.7233974358974359
22,0.6689102564102564,0.7448717948717949,0.6785256410256411,0.5,0.7003205128205129,0.5974358974358974,0.6022435897435897,0.5,0.708003055,0.7313949463482173,0.8054690204222915
23,0.6249567324333679,0.6896850121149187,0.6434752509518865,0.6249567324333679,0.7947386638975424,0.6109380408445829,0.5226722049151956,0.5,0.708003055,0.774055829228243,0.8430213464696223
24,0.5814449917898196,0.6955665024630542,0.5814449917898196,0.5,0.7078817733990147,0.6016420361247947,0.596223316912972,0.5,0.708003055,0.7983088005010961,0.7934544315690573
25,0.532258064516129,0.7660507359849671,0.6725649859066709,0.5757907923582838,0.8075477607265893,0.60632633886627,0.5176949577200125,0.5,0.708003055,0.8253968253968255,0.8364512471655328
26,0.5833333333333334,0.6601473922902494,0.5833333333333334,0.5833333333333334,0.7899659863945577,0.580498866213152,0.582766439909297,0.5,0.708003055,0.7267220491519556,0.7544132917964693
27,0.5785739010038076,0.7172031844929041,0.6619937694704049,0.6388023537556248,0.6834544825199029,0.6294565593631014,0.6803392177223954,0.5,0.708003055,0.7733974358974359,0.7637820512820513
28,0.5451923076923078,0.6926282051282051,0.5951923076923077,0.7022435897435897,0.6862179487179488,0.7189102564102564,0.5618589743589744,0.5,0.708003055,0.721651376146789,0.783302752293578
29,0.581651376146789,0.6095412844036697,0.6108256880733945,0.5,0.7332110091743119,0.6187155963302753,0.563302752293578,0.5,0.708003055,0.7745726495726495,0.7759971509971509
