,HAN(title+desc),HAN(title+desc)+code ,HAN(title+desc)+code+command ,HAN(title+desc)+code+command+label,HAN(title+desc)+code+label ,HAN(title+desc)+command ,HAN(title+desc)+command+label ,HAN(title+desc)+comment ,HAN(title+desc)+comment+code,HAN(title+desc)+comment+code+command,HAN(title+desc)+comment+code+command+label ,HAN(title+desc)+comment+code+label ,HAN(title+desc)+comment+command ,HAN(title+desc)+comment+command+label,HAN(title+desc)+comment+label,HAN(title+desc)+label 
0,0.7604427736006684,0.6418128654970761,0.6846282372598163,0.7717209690893901,0.6846282372598163,0.7604427736006684,0.7199248120300752,0.6883876357560568,0.7792397660818714,0.7236842105263158,0.7161654135338346,0.7236842105263158,0.7161654135338346,0.7236842105263158,0.7439431913116124,0.7604427736006684
1,0.7717209690893901,0.7566833751044277,0.6996658312447787,0.7717209690893901,0.7514619883040936,0.7199248120300752,0.7807017543859649,0.6643692564745196,0.7439431913116124,0.7439431913116124,0.695906432748538,0.7048872180451127,0.6883876357560568,0.7048872180451127,0.7161654135338346,0.7364243943191312
2,0.7717209690893901,0.747702589807853,0.7161654135338346,0.7957393483709273,0.7717209690893901,0.712406015037594,0.7048872180451127,0.712406015037594,0.7957393483709273,0.6921470342522974,0.7401837928153718,0.7236842105263158,0.6996658312447787,0.7236842105263158,0.7679615705931495,0.7034252297410192
3,0.747702589807853,0.7604427736006684,0.7401837928153718,0.7792397660818714,0.7439431913116124,0.7717209690893901,0.7529239766081872,0.7161654135338346,0.7199248120300752,0.7086466165413534,0.6846282372598163,0.7514619883040936,0.695906432748538,0.7514619883040936,0.747702589807853,0.7807017543859649
4,0.7011278195488722,0.7604427736006684,0.712406015037594,0.7236842105263158,0.7566833751044277,0.7048872180451127,0.7213868003341688,0.747702589807853,0.7717209690893901,0.7236842105263158,0.7401837928153718,0.7552213868003341,0.764202172096909,0.7552213868003341,0.7161654135338346,0.7161654135338346
5,0.764202172096909,0.7326649958228906,0.7086466165413534,0.7364243943191312,0.7754803675856308,0.7401837928153718,0.7401837928153718,0.6681286549707602,0.7717209690893901,0.695906432748538,0.6996658312447787,0.712406015037594,0.6808688387635756,0.712406015037594,0.7236842105263158,0.712406015037594
6,0.7529239766081872,0.747702589807853,0.7679615705931495,0.7439431913116124,0.747702589807853,0.7326649958228906,0.7326649958228906,0.6846282372598163,0.6846282372598163,0.6883876357560568,0.660609857978279,0.6718880534670009,0.6996658312447787,0.6718880534670009,0.7199248120300752,0.6756474519632414
7,0.7754803675856308,0.747702589807853,0.7199248120300752,0.7717209690893901,0.7236842105263158,0.72890559732665,0.7529239766081872,0.6808688387635756,0.747702589807853,0.7161654135338346,0.6643692564745196,0.712406015037594,0.695906432748538,0.712406015037594,0.695906432748538,0.712406015037594
8,0.7364243943191312,0.72890559732665,0.747702589807853,0.7679615705931495,0.712406015037594,0.7364243943191312,0.7844611528822054,0.7086466165413534,0.782999164578112,0.6846282372598163,0.6921470342522974,0.7754803675856308,0.6794068504594821,0.7754803675856308,0.7236842105263158,0.7439431913116124
9,0.747702589807853,0.7161654135338346,0.72890559732665,0.7754803675856308,0.6846282372598163,0.7161654135338346,0.7439431913116124,0.6643692564745196,0.7086466165413534,0.7236842105263158,0.7199248120300752,0.7514619883040936,0.7717209690893901,0.7514619883040936,0.7717209690893901,0.7717209690893901
10,0.7679615705931495,0.7326649958228906,0.7236842105263158,0.7401837928153718,0.7401837928153718,0.7326649958228906,0.6846282372598163,0.7199248120300752,0.6921470342522974,0.7236842105263158,0.7086466165413534,0.7274436090225563,0.6403508771929824,0.7274436090225563,0.7199248120300752,0.7364243943191312
11,0.7401837928153718,0.6846282372598163,0.6883876357560568,0.6733500417710944,0.695906432748538,0.7251461988304093,0.7213868003341688,0.6568504594820384,0.747702589807853,0.6921470342522974,0.6718880534670009,0.7236842105263158,0.6643692564745196,0.7236842105263158,0.695906432748538,0.7161654135338346
12,0.764202172096909,0.677109440267335,0.7364243943191312,0.712406015037594,0.7161654135338346,0.7957393483709273,0.7679615705931495,0.6643692564745196,0.747702589807853,0.7439431913116124,0.6808688387635756,0.747702589807853,0.6883876357560568,0.747702589807853,0.6163324979114452,0.695906432748538
13,0.7401837928153718,0.7251461988304093,0.7679615705931495,0.7754803675856308,0.7439431913116124,0.782999164578112,0.6921470342522974,0.6403508771929824,0.6643692564745196,0.6883876357560568,0.7048872180451127,0.7161654135338346,0.747702589807853,0.7161654135338346,0.6883876357560568,0.7138680033416875
14,0.72890559732665,0.7199248120300752,0.7199248120300752,0.7754803675856308,0.7401837928153718,0.712406015037594,0.7401837928153718,0.6568504594820384,0.712406015037594,0.7199248120300752,0.7161654135338346,0.6921470342522974,0.6921470342522974,0.6921470342522974,0.7199248120300752,0.7844611528822054
15,0.7754803675856308,0.7251461988304093,0.7401837928153718,0.6883876357560568,0.7401837928153718,0.747702589807853,0.712406015037594,0.644110275689223,0.7326649958228906,0.7086466165413534,0.712406015037594,0.7274436090225563,0.7401837928153718,0.7274436090225563,0.6365914786967418,0.7251461988304093
