,HAN(title+desc),HAN(title+desc)+code ,HAN(title+desc)+code+command ,HAN(title+desc)+code+command+label,HAN(title+desc)+code+label ,HAN(title+desc)+command ,HAN(title+desc)+command+label ,HAN(title+desc)+comment ,HAN(title+desc)+comment+code,HAN(title+desc)+comment+code+command,HAN(title+desc)+comment+code+command+label ,HAN(title+desc)+comment+code+label ,HAN(title+desc)+comment+command ,HAN(title+desc)+comment+command+label,HAN(title+desc)+comment+label,HAN(title+desc)+label 
0,0.5596590909090909,0.5767045454545454,0.7840909090909091,0.7329545454545455,0.6818181818181818,0.6392045454545455,0.6960227272727273,0.6647727272727273,0.7329545454545455,0.71875,0.5880681818181819,0.7130681818181818,0.7017045454545454,0.7017045454545454,0.6704545454545454,0.7954545454545454
1,0.5,0.8406593406593407,0.7967032967032968,0.7692307692307692,0.7967032967032968,0.8351648351648351,0.7307692307692308,0.7582417582417582,0.7252747252747254,0.7582417582417582,0.7197802197802199,0.6868131868131868,0.6868131868131868,0.8351648351648351,0.7527472527472527,0.5
2,0.8349206349206351,0.7801587301587302,0.8761904761904761,0.7142857142857143,0.9174603174603174,0.8706349206349207,0.7444444444444445,0.8515873015873017,0.8817460317460316,0.846031746031746,0.9230158730158731,0.8928571428571428,0.7857142857142857,0.8539682539682539,0.8761904761904761,0.8706349206349207
3,0.8695652173913043,0.8695652173913043,0.5,0.822463768115942,0.822463768115942,0.5,0.5,0.7862318840579711,0.822463768115942,0.75,0.75,0.75,0.7916666666666667,0.7028985507246377,0.75,0.8949275362318841
4,0.7220973782771536,0.8164794007490637,0.9385767790262172,0.9108614232209739,0.8441947565543071,0.8831460674157304,0.8775280898876404,0.5,0.6554307116104868,0.8220973782771535,0.5,0.5,0.9052434456928838,0.9441947565543072,0.7329588014981273,0.7831460674157303
5,0.7734042553191489,0.6840425531914893,0.6787234042553192,0.6893617021276596,0.7893617021276595,0.6840425531914893,0.7287234042553191,0.7787234042553193,0.7340425531914894,0.6787234042553192,0.6893617021276596,0.6340425531914894,0.6840425531914893,0.7180851063829787,0.5840425531914893,0.7287234042553191
6,0.5,0.769047619047619,0.7523809523809524,0.7222222222222221,0.5,0.7579365079365079,0.7523809523809524,0.5,0.5,0.8706349206349207,0.5,0.7579365079365079,0.7579365079365079,0.5,0.692063492063492,0.7277777777777777
7,0.7897727272727273,0.6960227272727273,0.7897727272727273,0.7585227272727273,0.8096590909090909,0.7215909090909091,0.8210227272727273,0.5,0.5,0.8153409090909092,0.5,0.5,0.6761363636363636,0.5,0.5,0.7528409090909092
8,0.9725274725274725,0.9725274725274725,0.9780219780219781,0.9340659340659341,0.9065934065934066,0.9395604395604397,0.9230769230769231,0.8901098901098902,0.8681318681318682,0.8626373626373627,0.8681318681318682,0.9175824175824177,0.8131868131868132,0.9395604395604397,0.8681318681318682,0.9340659340659341
9,0.6071428571428571,0.8706349206349207,0.7142857142857143,0.5,0.5357142857142857,0.5357142857142857,0.5,0.5,0.7388888888888888,0.7031746031746031,0.7579365079365079,0.846031746031746,0.7992063492063491,0.7333333333333333,0.7634920634920634,0.5
10,0.5,0.5,0.5,0.8327596098680436,0.8330464716006885,0.7555938037865748,0.7378083763625932,0.5,0.5,0.8152610441767068,0.5,0.5,0.5,0.5,0.5,0.8686173264486517
11,0.8541666666666667,0.7864583333333333,0.5,0.84375,0.859375,0.5,0.8541666666666667,0.859375,0.84375,0.5,0.8489583333333333,0.5,0.8541666666666667,0.5,0.7916666666666667,0.859375
12,0.5,0.7142857142857144,0.8186813186813187,0.8571428571428571,0.8956043956043956,0.7802197802197802,0.9010989010989011,0.8296703296703297,0.7527472527472527,0.9010989010989011,0.8296703296703297,0.6428571428571428,0.8681318681318682,0.7527472527472527,0.7142857142857144,0.7857142857142858
13,0.9835164835164836,0.5,0.9505494505494505,0.9890109890109889,0.9890109890109889,0.5,0.5,0.5,0.9340659340659341,0.5,0.9505494505494505,0.5,0.5,0.9450549450549451,0.5,0.5
14,0.7662921348314607,0.8108614232209738,0.8831460674157304,0.8831460674157304,0.849812734082397,0.8943820224719101,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
15,0.5,0.5,0.9182621502209131,0.5,0.5,0.9234167893961709,0.9234167893961709,0.841678939617084,0.9234167893961709,0.8976435935198822,0.9234167893961709,0.9234167893961709,0.9131075110456554,0.5,0.9234167893961709,0.8519882179675995
16,0.7887640449438201,0.5,0.5,0.5,0.8554307116104869,0.8277153558052434,0.5,0.8554307116104869,0.5,0.5,0.8333333333333333,0.5,0.5,0.5,0.5,0.5
17,0.7197802197802199,0.5,0.5,0.5,0.5,0.7967032967032968,0.7912087912087912,0.7252747252747254,0.7912087912087912,0.7252747252747254,0.7252747252747254,0.7637362637362637,0.8021978021978022,0.7197802197802199,0.8296703296703297,0.7912087912087912
18,0.8020833333333333,0.859375,0.8541666666666667,0.7395833333333334,0.8645833333333333,0.8020833333333333,0.8489583333333333,0.5,0.921875,0.8020833333333333,0.75,0.5,0.875,0.921875,0.8645833333333333,0.9270833333333334
19,0.6893617021276596,0.7840425531914894,0.723404255319149,0.8127659574468085,0.723404255319149,0.7287234042553191,0.7840425531914894,0.7340425531914894,0.8234042553191488,0.8180851063829787,0.7340425531914894,0.7680851063829788,0.7287234042553191,0.7680851063829788,0.7734042553191489,0.8287234042553191
