,HAN(title+desc),HAN(title+desc)+code ,HAN(title+desc)+code+command ,HAN(title+desc)+code+command+label,HAN(title+desc)+code+label ,HAN(title+desc)+command ,HAN(title+desc)+command+label ,HAN(title+desc)+comment ,HAN(title+desc)+comment+code,HAN(title+desc)+comment+code+command,HAN(title+desc)+comment+code+command+label ,HAN(title+desc)+comment+code+label ,HAN(title+desc)+comment+command ,HAN(title+desc)+comment+command+label,HAN(title+desc)+comment+label,HAN(title+desc)+label 
0,0.8427443837279903,0.8447935640558591,0.8406952034001214,0.8458561020036428,0.844869459623558,0.8447935640558591,0.8139040680024286,0.8746964177292045,0.8613387978142077,0.8488919247115968,0.9045233758348513,0.8922282938676381,0.85921372191864,0.8118548876745597,0.8643746205221614,0.8159532483302975
1,0.8445833333333331,0.8361666666666667,0.8381666666666667,0.8445833333333331,0.8654166666666667,0.8361666666666667,0.82975,0.82775,0.8465833333333332,0.8778333333333332,0.8714166666666667,0.8634166666666667,0.859,0.8634166666666667,0.8569999999999999,0.859
2,0.8569999999999999,0.8694166666666667,0.82775,0.8525833333333332,0.8525833333333332,0.8401666666666667,0.8149166666666667,0.8233333333333333,0.867,0.8273333333333333,0.859,0.8109166666666667,0.8341666666666667,0.8129166666666667,0.8674166666666667,0.83375
3,0.8843995510662178,0.8753086419753087,0.9051627384960719,0.8289936401047512,0.8670781893004115,0.8811447811447812,0.8852600074822297,0.8934904601571269,0.8934904601571269,0.8753086419753087,0.8770295548073326,0.8761690983913206,0.8934904601571269,0.8451178451178453,0.8799476243920688,0.8662177328843995
4,0.857741935483871,0.8736290322580644,0.8596774193548387,0.8676612903225805,0.8616935483870968,0.8676612903225805,0.849758064516129,0.8916129032258064,0.8557258064516129,0.8456451612903225,0.8916935483870967,0.8517741935483871,0.8676612903225805,0.857741935483871,0.8737096774193548,0.8796774193548386
5,0.8635149572649572,0.8245192307692308,0.8223824786324786,0.8202457264957265,0.8223824786324786,0.8294604700854701,0.8231169871794871,0.8323317307692307,0.8323317307692307,0.8876869658119658,0.8131677350427351,0.8110309829059829,0.8493589743589743,0.8152377136752137,0.8607104700854701,0.8053552350427351
6,0.833,0.82575,0.8321666666666666,0.8341666666666667,0.8341666666666667,0.8069166666666667,0.8201666666666667,0.82175,0.8173333333333332,0.8109166666666667,0.859,0.8385833333333332,0.8109166666666667,0.8341666666666667,0.8281666666666667,0.8341666666666667
7,0.8605954720826964,0.8409769236368931,0.8317318191744921,0.854371405692655,0.8631433355172162,0.8116400960908495,0.8497488534614546,0.8518235422581351,0.8522967168959744,0.8559729198514959,0.8333333333333333,0.8229598893499307,0.8405037489990536,0.8224867147120914,0.845126301230254,0.8601222974448569
8,0.8698467338742726,0.8330464716006885,0.8186624047209246,0.7982542414556184,0.7818621424473404,0.8124743873452994,0.7880501598229653,0.8738627981313007,0.8492746496188837,0.7900581919514794,0.8288664863535775,0.8308745184820917,0.7818621424473404,0.8002622735841325,0.8186624047209246,0.8574706991230227
9,0.8784325932074428,0.8803002005948676,0.8826520024901432,0.8807843951027184,0.880542297848793,0.8665006571211178,0.9154388877360448,0.8458878052154665,0.8786746904613681,0.899045445113094,0.8725876737912429,0.805146295912015,0.8316040672338658,0.8929584284429688,0.9112194784533444,0.8622812478384173
10,0.8379699248120301,0.8605263157894737,0.8280701754385964,0.8401629072681704,0.8231203007518797,0.850062656641604,0.8209273182957393,0.8253132832080201,0.8637844611528821,0.8286340852130327,0.8379699248120301,0.8165413533834587,0.8165413533834587,0.8451127819548873,0.8736842105263158,0.8692982456140351
